Store,Department,Space,Category,Product,Date,Price,QTY
Store_1,Text_1180,Text_1180,B,Product_1181,2026-03-26,30.19,42
Store_2,Text_1181,Text_1181,C,Product_1182,2026-03-27,84.63,2
Store_3,Text_1182,Text_1182,A,Product_1183,2026-03-28,75.52,6
Store_4,Text_1183,Text_1183,B,Product_1184,2026-03-29,16.2,43
Store_5,Text_1184,Text_1184,C,Product_1185,2026-03-30,22.32,13
Store_1,Text_1185,Text_1185,A,Product_1186,2026-03-31,79.94,43
Store_2,Text_1186,Text_1186,B,Product_1187,2026-04-01,25.36,26
Store_3,Text_1187,Text_1187,C,Product_1188,2026-04-02,22.81,19
Store_4,Text_1188,Text_1188,A,Product_1189,2026-04-03,8.63,40
Store_5,Text_1189,Text_1189,B,Product_1190,2026-04-04,94.39,23
Store_1,Text_1190,Text_1190,C,Product_1191,2026-04-05,20.37,23
Store_2,Text_1191,Text_1191,A,Product_1192,2026-04-06,66.41,46
Store_3,Text_1192,Text_1192,B,Product_1193,2026-04-07,82.03,18
Store_4,Text_1193,Text_1193,C,Product_1194,2026-04-08,92.62,12
Store_5,Text_1194,Text_1194,A,Product_1195,2026-04-09,94.58,1
Store_1,Text_1195,Text_1195,B,Product_1196,2026-04-10,67.95,34
Store_2,Text_1196,Text_1196,C,Product_1197,2026-04-11,75.79,4
Store_3,Text_1197,Text_1197,A,Product_1198,2026-04-12,69.31,20
Store_4,Text_1198,Text_1198,B,Product_1199,2026-04-13,78.73,47
Store_5,Text_1199,Text_1199,C,Product_1200,2026-04-14,95.1,21
Store_1,Text_1200,Text_1200,A,Product_1201,2026-04-15,60.64,9
Store_2,Text_1201,Text_1201,B,Product_1202,2026-04-16,60.0,30
Store_3,Text_1202,Text_1202,C,Product_1203,2026-04-17,52.93,22
Store_4,Text_1203,Text_1203,A,Product_1204,2026-04-18,99.25,5
Store_5,Text_1204,Text_1204,B,Product_1205,2026-04-19,44.86,4
Store_1,Text_1205,Text_1205,C,Product_1206,2026-04-20,63.45,10
Store_2,Text_1206,Text_1206,A,Product_1207,2026-04-21,99.68,6
Store_3,Text_1207,Text_1207,B,Product_1208,2026-04-22,57.98,21
Store_4,Text_1208,Text_1208,C,Product_1209,2026-04-23,36.12,1
Store_5,Text_1209,Text_1209,A,Product_1210,2026-04-24,38.78,39
Store_1,Text_1210,Text_1210,B,Product_1211,2026-04-25,38.81,20
Store_2,Text_1211,Text_1211,C,Product_1212,2026-04-26,53.36,4
Store_3,Text_1212,Text_1212,A,Product_1213,2026-04-27,72.61,9
Store_4,Text_1213,Text_1213,B,Product_1214,2026-04-28,88.97,37
Store_5,Text_1214,Text_1214,C,Product_1215,2026-04-29,47.25,34
Store_1,Text_1215,Text_1215,A,Product_1216,2026-04-30,5.69,30
Store_2,Text_1216,Text_1216,B,Product_1217,2026-05-01,18.0,37
Store_3,Text_1217,Text_1217,C,Product_1218,2026-05-02,47.63,44
Store_4,Text_1218,Text_1218,A,Product_1219,2026-05-03,95.07,34
Store_5,Text_1219,Text_1219,B,Product_1220,2026-05-04,4.33,4
Store_1,Text_1220,Text_1220,C,Product_1221,2026-05-05,41.49,38
Store_2,Text_1221,Text_1221,A,Product_1222,2026-05-06,37.02,36
Store_3,Text_1222,Text_1222,B,Product_1223,2026-05-07,63.57,21
Store_4,Text_1223,Text_1223,C,Product_1224,2026-05-08,42.74,30
Store_5,Text_1224,Text_1224,A,Product_1225,2026-05-09,63.65,31
Store_1,Text_1225,Text_1225,B,Product_1226,2026-05-10,98.48,25
Store_2,Text_1226,Text_1226,C,Product_1227,2026-05-11,16.99,3
Store_3,Text_1227,Text_1227,A,Product_1228,2026-05-12,68.93,38
Store_4,Text_1228,Text_1228,B,Product_1229,2026-05-13,49.59,21
Store_5,Text_1229,Text_1229,C,Product_1230,2026-05-14,8.78,42
Store_1,Text_1230,Text_1230,A,Product_1231,2026-05-15,20.93,39
Store_2,Text_1231,Text_1231,B,Product_1232,2026-05-16,83.66,17
Store_3,Text_1232,Text_1232,C,Product_1233,2026-05-17,74.24,24
Store_4,Text_1233,Text_1233,A,Product_1234,2026-05-18,41.02,2
Store_5,Text_1234,Text_1234,B,Product_1235,2026-05-19,57.92,25
Store_1,Text_1235,Text_1235,C,Product_1236,2026-05-20,80.58,37
Store_2,Text_1236,Text_1236,A,Product_1237,2026-05-21,63.99,38
Store_3,Text_1237,Text_1237,B,Product_1238,2026-05-22,62.25,27
Store_4,Text_1238,Text_1238,C,Product_1239,2026-05-23,6.91,20
Store_5,Text_1239,Text_1239,A,Product_1240,2026-05-24,73.07,46
Store_1,Text_1240,Text_1240,B,Product_1241,2026-05-25,58.1,19
Store_2,Text_1241,Text_1241,C,Product_1242,2026-05-26,57.73,45
Store_3,Text_1242,Text_1242,A,Product_1243,2026-05-27,46.47,48
Store_4,Text_1243,Text_1243,B,Product_1244,2026-05-28,10.4,13
Store_5,Text_1244,Text_1244,C,Product_1245,2026-05-29,35.55,11
Store_1,Text_1245,Text_1245,A,Product_1246,2026-05-30,99.4,9
Store_2,Text_1246,Text_1246,B,Product_1247,2026-05-31,56.24,26
Store_3,Text_1247,Text_1247,C,Product_1248,2026-06-01,97.13,46
Store_4,Text_1248,Text_1248,A,Product_1249,2026-06-02,27.74,35
Store_5,Text_1249,Text_1249,B,Product_1250,2026-06-03,71.49,23
Store_1,Text_1250,Text_1250,C,Product_1251,2026-06-04,47.61,14
Store_2,Text_1251,Text_1251,A,Product_1252,2026-06-05,60.57,36
Store_3,Text_1252,Text_1252,B,Product_1253,2026-06-06,40.82,30
Store_4,Text_1253,Text_1253,C,Product_1254,2026-06-07,88.39,34
Store_5,Text_1254,Text_1254,A,Product_1255,2026-06-08,91.58,44
Store_1,Text_1255,Text_1255,B,Product_1256,2026-06-09,54.21,39
Store_2,Text_1256,Text_1256,C,Product_1257,2026-06-10,58.64,43
Store_3,Text_1257,Text_1257,A,Product_1258,2026-06-11,21.67,25
Store_4,Text_1258,Text_1258,B,Product_1259,2026-06-12,15.52,32
Store_5,Text_1259,Text_1259,C,Product_1260,2026-06-13,4.95,41
Store_1,Text_1260,Text_1260,A,Product_1261,2026-06-14,87.27,5
Store_2,Text_1261,Text_1261,B,Product_1262,2026-06-15,82.07,32
Store_3,Text_1262,Text_1262,C,Product_1263,2026-06-16,73.39,8
Store_4,Text_1263,Text_1263,A,Product_1264,2026-06-17,85.89,35
Store_5,Text_1264,Text_1264,B,Product_1265,2026-06-18,40.12,35
Store_1,Text_1265,Text_1265,C,Product_1266,2026-06-19,5.76,27
Store_2,Text_1266,Text_1266,A,Product_1267,2026-06-20,79.18,45
Store_3,Text_1267,Text_1267,B,Product_1268,2026-06-21,8.69,5
Store_4,Text_1268,Text_1268,C,Product_1269,2026-06-22,33.44,38
Store_5,Text_1269,Text_1269,A,Product_1270,2026-06-23,74.61,6
Store_1,Text_1270,Text_1270,B,Product_1271,2026-06-24,82.57,49
Store_2,Text_1271,Text_1271,C,Product_1272,2026-06-25,95.22,9
Store_3,Text_1272,Text_1272,A,Product_1273,2026-06-26,58.28,13
Store_4,Text_1273,Text_1273,B,Product_1274,2026-06-27,62.28,49
Store_5,Text_1274,Text_1274,C,Product_1275,2026-06-28,42.65,28
Store_1,Text_1275,Text_1275,A,Product_1276,2026-06-29,45.14,28
Store_2,Text_1276,Text_1276,B,Product_1277,2026-06-30,51.8,27
Store_3,Text_1277,Text_1277,C,Product_1278,2026-07-01,99.57,5
Store_4,Text_1278,Text_1278,A,Product_1279,2026-07-02,11.84,35
Store_5,Text_1279,Text_1279,B,Product_1280,2026-07-03,22.78,11
Store_1,Text_1280,Text_1280,C,Product_1281,2026-07-04,57.49,4
Store_2,Text_1281,Text_1281,A,Product_1282,2026-07-05,55.27,9
Store_3,Text_1282,Text_1282,B,Product_1283,2026-07-06,85.45,16
Store_4,Text_1283,Text_1283,C,Product_1284,2026-07-07,59.6,44
Store_5,Text_1284,Text_1284,A,Product_1285,2026-07-08,77.46,39
Store_1,Text_1285,Text_1285,B,Product_1286,2026-07-09,79.13,34
Store_2,Text_1286,Text_1286,C,Product_1287,2026-07-10,48.22,40
Store_3,Text_1287,Text_1287,A,Product_1288,2026-07-11,4.32,33
Store_4,Text_1288,Text_1288,B,Product_1289,2026-07-12,60.44,33
Store_5,Text_1289,Text_1289,C,Product_1290,2026-07-13,17.02,5
Store_1,Text_1290,Text_1290,A,Product_1291,2026-07-14,19.54,1
Store_2,Text_1291,Text_1291,B,Product_1292,2026-07-15,97.71,36
Store_3,Text_1292,Text_1292,C,Product_1293,2026-07-16,92.29,18
Store_4,Text_1293,Text_1293,A,Product_1294,2026-07-17,63.95,22
Store_5,Text_1294,Text_1294,B,Product_1295,2026-07-18,34.69,4
Store_1,Text_1295,Text_1295,C,Product_1296,2026-07-19,14.47,18
Store_2,Text_1296,Text_1296,A,Product_1297,2026-07-20,38.31,16
Store_3,Text_1297,Text_1297,B,Product_1298,2026-07-21,15.2,36
Store_4,Text_1298,Text_1298,C,Product_1299,2026-07-22,52.03,16
Store_5,Text_1299,Text_1299,A,Product_1300,2026-07-23,32.85,46
Store_1,Text_1300,Text_1300,B,Product_1301,2026-07-24,30.36,13
Store_2,Text_1301,Text_1301,C,Product_1302,2026-07-25,32.45,37
Store_3,Text_1302,Text_1302,A,Product_1303,2026-07-26,11.62,8
Store_4,Text_1303,Text_1303,B,Product_1304,2026-07-27,42.03,15
Store_5,Text_1304,Text_1304,C,Product_1305,2026-07-28,18.43,49
Store_1,Text_1305,Text_1305,A,Product_1306,2026-07-29,88.94,42
Store_2,Text_1306,Text_1306,B,Product_1307,2026-07-30,43.03,21
Store_3,Text_1307,Text_1307,C,Product_1308,2026-07-31,70.71,7
Store_4,Text_1308,Text_1308,A,Product_1309,2026-08-01,95.54,34
Store_5,Text_1309,Text_1309,B,Product_1310,2026-08-02,76.57,34
Store_1,Text_1310,Text_1310,C,Product_1311,2026-08-03,6.7,21
Store_2,Text_1311,Text_1311,A,Product_1312,2026-08-04,17.52,47
Store_3,Text_1312,Text_1312,B,Product_1313,2026-08-05,38.54,43
Store_4,Text_1313,Text_1313,C,Product_1314,2026-08-06,8.2,31
Store_5,Text_1314,Text_1314,A,Product_1315,2026-08-07,66.77,2
Store_1,Text_1315,Text_1315,B,Product_1316,2026-08-08,11.08,28
Store_2,Text_1316,Text_1316,C,Product_1317,2026-08-09,13.03,45
Store_3,Text_1317,Text_1317,A,Product_1318,2026-08-10,79.57,2
Store_4,Text_1318,Text_1318,B,Product_1319,2026-08-11,83.6,29
Store_5,Text_1319,Text_1319,C,Product_1320,2026-08-12,22.37,34
Store_1,Text_1320,Text_1320,A,Product_1321,2026-08-13,7.57,19
Store_2,Text_1321,Text_1321,B,Product_1322,2026-08-14,87.21,15
Store_3,Text_1322,Text_1322,C,Product_1323,2026-08-15,73.71,48
Store_4,Text_1323,Text_1323,A,Product_1324,2026-08-16,15.06,31
Store_5,Text_1324,Text_1324,B,Product_1325,2026-08-17,15.89,44
Store_1,Text_1325,Text_1325,C,Product_1326,2026-08-18,72.6,48
Store_2,Text_1326,Text_1326,A,Product_1327,2026-08-19,45.43,28
Store_3,Text_1327,Text_1327,B,Product_1328,2026-08-20,71.45,5
Store_4,Text_1328,Text_1328,C,Product_1329,2026-08-21,29.41,37
Store_5,Text_1329,Text_1329,A,Product_1330,2026-08-22,50.39,10
Store_1,Text_1330,Text_1330,B,Product_1331,2026-08-23,98.34,16
Store_2,Text_1331,Text_1331,C,Product_1332,2026-08-24,92.37,25
Store_3,Text_1332,Text_1332,A,Product_1333,2026-08-25,14.53,45
Store_4,Text_1333,Text_1333,B,Product_1334,2026-08-26,59.32,12
Store_5,Text_1334,Text_1334,C,Product_1335,2026-08-27,45.7,34
Store_1,Text_1335,Text_1335,A,Product_1336,2026-08-28,89.69,24
Store_2,Text_1336,Text_1336,B,Product_1337,2026-08-29,73.49,47
Store_3,Text_1337,Text_1337,C,Product_1338,2026-08-30,14.24,18
Store_4,Text_1338,Text_1338,A,Product_1339,2026-08-31,25.59,37
Store_5,Text_1339,Text_1339,B,Product_1340,2026-09-01,48.02,23
Store_1,Text_1340,Text_1340,C,Product_1341,2026-09-02,91.46,17
Store_2,Text_1341,Text_1341,A,Product_1342,2026-09-03,79.49,45
Store_3,Text_1342,Text_1342,B,Product_1343,2026-09-04,85.41,1
Store_4,Text_1343,Text_1343,C,Product_1344,2026-09-05,44.12,26
Store_5,Text_1344,Text_1344,A,Product_1345,2026-09-06,40.06,47
Store_1,Text_1345,Text_1345,B,Product_1346,2026-09-07,91.03,23
Store_2,Text_1346,Text_1346,C,Product_1347,2026-09-08,83.13,43
Store_3,Text_1347,Text_1347,A,Product_1348,2026-09-09,11.44,32
Store_4,Text_1348,Text_1348,B,Product_1349,2026-09-10,7.26,29
Store_5,Text_1349,Text_1349,C,Product_1350,2026-09-11,9.04,7
Store_1,Text_1350,Text_1350,A,Product_1351,2026-09-12,80.51,2
Store_2,Text_1351,Text_1351,B,Product_1352,2026-09-13,88.38,15
Store_3,Text_1352,Text_1352,C,Product_1353,2026-09-14,8.96,37
Store_4,Text_1353,Text_1353,A,Product_1354,2026-09-15,1.12,31
Store_5,Text_1354,Text_1354,B,Product_1355,2026-09-16,98.43,24
Store_1,Text_1355,Text_1355,C,Product_1356,2026-09-17,82.76,22
Store_2,Text_1356,Text_1356,A,Product_1357,2026-09-18,81.11,42
Store_3,Text_1357,Text_1357,B,Product_1358,2026-09-19,30.49,24
Store_4,Text_1358,Text_1358,C,Product_1359,2026-09-20,95.18,32
Store_5,Text_1359,Text_1359,A,Product_1360,2026-09-21,63.96,26
Store_1,Text_1360,Text_1360,B,Product_1361,2026-09-22,36.2,16
Store_2,Text_1361,Text_1361,C,Product_1362,2026-09-23,40.46,28
Store_3,Text_1362,Text_1362,A,Product_1363,2026-09-24,78.19,23
Store_4,Text_1363,Text_1363,B,Product_1364,2026-09-25,44.45,47
Store_5,Text_1364,Text_1364,C,Product_1365,2026-09-26,57.68,18
Store_1,Text_1365,Text_1365,A,Product_1366,2026-09-27,12.03,40
Store_2,Text_1366,Text_1366,B,Product_1367,2026-09-28,13.58,12
Store_3,Text_1367,Text_1367,C,Product_1368,2026-09-29,51.88,16
Store_4,Text_1368,Text_1368,A,Product_1369,2026-09-30,30.64,39
Store_5,Text_1369,Text_1369,B,Product_1370,2026-10-01,68.33,8
Store_1,Text_1370,Text_1370,C,Product_1371,2026-10-02,25.06,19
Store_2,Text_1371,Text_1371,A,Product_1372,2026-10-03,18.34,42
Store_3,Text_1372,Text_1372,B,Product_1373,2026-10-04,7.7,49
Store_4,Text_1373,Text_1373,C,Product_1374,2026-10-05,89.93,34
Store_5,Text_1374,Text_1374,A,Product_1375,2026-10-06,58.99,16
Store_1,Text_1375,Text_1375,B,Product_1376,2026-10-07,29.96,5
Store_2,Text_1376,Text_1376,C,Product_1377,2026-10-08,55.0,16
Store_3,Text_1377,Text_1377,A,Product_1378,2026-10-09,84.87,12
Store_4,Text_1378,Text_1378,B,Product_1379,2026-10-10,33.43,47
Store_5,Text_1379,Text_1379,C,Product_1380,2026-10-11,96.53,11
Store_1,Text_1380,Text_1380,A,Product_1381,2026-10-12,5.17,16
Store_2,Text_1381,Text_1381,B,Product_1382,2026-10-13,26.81,8
Store_3,Text_1382,Text_1382,C,Product_1383,2026-10-14,42.62,38
Store_4,Text_1383,Text_1383,A,Product_1384,2026-10-15,30.68,42
Store_5,Text_1384,Text_1384,B,Product_1385,2026-10-16,77.3,6
Store_1,Text_1385,Text_1385,C,Product_1386,2026-10-17,71.16,7
Store_2,Text_1386,Text_1386,A,Product_1387,2026-10-18,40.38,15
Store_3,Text_1387,Text_1387,B,Product_1388,2026-10-19,25.14,20
Store_4,Text_1388,Text_1388,C,Product_1389,2026-10-20,10.16,26
Store_5,Text_1389,Text_1389,A,Product_1390,2026-10-21,30.88,45
Store_1,Text_1390,Text_1390,B,Product_1391,2026-10-22,93.18,4
Store_2,Text_1391,Text_1391,C,Product_1392,2026-10-23,37.41,28
Store_3,Text_1392,Text_1392,A,Product_1393,2026-10-24,79.96,41
Store_4,Text_1393,Text_1393,B,Product_1394,2026-10-25,38.67,34
Store_5,Text_1394,Text_1394,C,Product_1395,2026-10-26,91.12,38
Store_1,Text_1395,Text_1395,A,Product_1396,2026-10-27,49.01,24
Store_2,Text_1396,Text_1396,B,Product_1397,2026-10-28,19.57,6
Store_3,Text_1397,Text_1397,C,Product_1398,2026-10-29,26.67,26
Store_4,Text_1398,Text_1398,A,Product_1399,2026-10-30,1.11,23
Store_5,Text_1399,Text_1399,B,Product_1400,2026-10-31,10.56,23
Store_1,Text_1400,Text_1400,C,Product_1401,2026-11-01,55.55,9
Store_2,Text_1401,Text_1401,A,Product_1402,2026-11-02,51.21,14
Store_3,Text_1402,Text_1402,B,Product_1403,2026-11-03,63.83,37
Store_4,Text_1403,Text_1403,C,Product_1404,2026-11-04,58.81,32
Store_5,Text_1404,Text_1404,A,Product_1405,2026-11-05,65.47,35
Store_1,Text_1405,Text_1405,B,Product_1406,2026-11-06,88.41,44
Store_2,Text_1406,Text_1406,C,Product_1407,2026-11-07,99.2,26
Store_3,Text_1407,Text_1407,A,Product_1408,2026-11-08,45.68,38
Store_4,Text_1408,Text_1408,B,Product_1409,2026-11-09,69.06,46
Store_5,Text_1409,Text_1409,C,Product_1410,2026-11-10,57.84,24
Store_1,Text_1410,Text_1410,A,Product_1411,2026-11-11,23.32,5
Store_2,Text_1411,Text_1411,B,Product_1412,2026-11-12,5.24,16
Store_3,Text_1412,Text_1412,C,Product_1413,2026-11-13,75.39,11
Store_4,Text_1413,Text_1413,A,Product_1414,2026-11-14,54.1,1
Store_5,Text_1414,Text_1414,B,Product_1415,2026-11-15,70.45,24
Store_1,Text_1415,Text_1415,C,Product_1416,2026-11-16,9.38,6
Store_2,Text_1416,Text_1416,A,Product_1417,2026-11-17,13.67,6
Store_3,Text_1417,Text_1417,B,Product_1418,2026-11-18,66.05,22
Store_4,Text_1418,Text_1418,C,Product_1419,2026-11-19,46.34,34
Store_5,Text_1419,Text_1419,A,Product_1420,2026-11-20,99.75,19
Store_1,Text_1420,Text_1420,B,Product_1421,2026-11-21,54.58,24
Store_2,Text_1421,Text_1421,C,Product_1422,2026-11-22,40.17,30
Store_3,Text_1422,Text_1422,A,Product_1423,2026-11-23,3.17,12
Store_4,Text_1423,Text_1423,B,Product_1424,2026-11-24,45.8,30
Store_5,Text_1424,Text_1424,C,Product_1425,2026-11-25,56.57,2
Store_1,Text_1425,Text_1425,A,Product_1426,2026-11-26,84.3,28
Store_2,Text_1426,Text_1426,B,Product_1427,2026-11-27,48.14,22
Store_3,Text_1427,Text_1427,C,Product_1428,2026-11-28,94.97,36
Store_4,Text_1428,Text_1428,A,Product_1429,2026-11-29,97.45,18
Store_5,Text_1429,Text_1429,B,Product_1430,2026-11-30,6.93,33
Store_1,Text_1430,Text_1430,C,Product_1431,2026-12-01,34.41,10
Store_2,Text_1431,Text_1431,A,Product_1432,2026-12-02,63.81,43
Store_3,Text_1432,Text_1432,B,Product_1433,2026-12-03,55.68,38
Store_4,Text_1433,Text_1433,C,Product_1434,2026-12-04,44.82,22
Store_5,Text_1434,Text_1434,A,Product_1435,2026-12-05,39.14,39
Store_1,Text_1435,Text_1435,B,Product_1436,2026-12-06,14.17,15
Store_2,Text_1436,Text_1436,C,Product_1437,2026-12-07,41.69,38
Store_3,Text_1437,Text_1437,A,Product_1438,2026-12-08,32.81,15
Store_4,Text_1438,Text_1438,B,Product_1439,2026-12-09,55.66,16
Store_5,Text_1439,Text_1439,C,Product_1440,2026-12-10,7.15,41
Store_1,Text_1440,Text_1440,A,Product_1441,2026-12-11,61.23,8
Store_2,Text_1441,Text_1441,B,Product_1442,2026-12-12,18.25,21
Store_3,Text_1442,Text_1442,C,Product_1443,2026-12-13,26.69,31
Store_4,Text_1443,Text_1443,A,Product_1444,2026-12-14,22.36,18
Store_5,Text_1444,Text_1444,B,Product_1445,2026-12-15,27.34,31
Store_1,Text_1445,Text_1445,C,Product_1446,2026-12-16,96.91,34
Store_2,Text_1446,Text_1446,A,Product_1447,2026-12-17,78.46,37
Store_3,Text_1447,Text_1447,B,Product_1448,2026-12-18,78.05,16
Store_4,Text_1448,Text_1448,C,Product_1449,2026-12-19,69.88,6
Store_5,Text_1449,Text_1449,A,Product_1450,2026-12-20,64.12,25
Store_1,Text_1450,Text_1450,B,Product_1451,2026-12-21,83.01,32
Store_2,Text_1451,Text_1451,C,Product_1452,2026-12-22,73.46,10
Store_3,Text_1452,Text_1452,A,Product_1453,2026-12-23,44.36,47
Store_4,Text_1453,Text_1453,B,Product_1454,2026-12-24,63.24,47
Store_5,Text_1454,Text_1454,C,Product_1455,2026-12-25,38.3,14
Store_1,Text_1455,Text_1455,A,Product_1456,2026-12-26,29.51,37
Store_2,Text_1456,Text_1456,B,Product_1457,2026-12-27,40.52,38
Store_3,Text_1457,Text_1457,C,Product_1458,2026-12-28,31.7,37
Store_4,Text_1458,Text_1458,A,Product_1459,2026-12-29,70.83,5
Store_5,Text_1459,Text_1459,B,Product_1460,2026-12-30,42.14,5
Store_1,Text_1460,Text_1460,C,Product_1461,2026-12-31,58.8,33
Store_2,Text_1461,Text_1461,A,Product_1462,2027-01-01,57.54,30
Store_3,Text_1462,Text_1462,B,Product_1463,2027-01-02,82.58,19
Store_4,Text_1463,Text_1463,C,Product_1464,2027-01-03,35.7,20
Store_5,Text_1464,Text_1464,A,Product_1465,2027-01-04,55.62,43
Store_1,Text_1465,Text_1465,B,Product_1466,2027-01-05,52.6,28
Store_2,Text_1466,Text_1466,C,Product_1467,2027-01-06,31.54,28
Store_3,Text_1467,Text_1467,A,Product_1468,2027-01-07,29.8,16
Store_4,Text_1468,Text_1468,B,Product_1469,2027-01-08,76.53,9
Store_5,Text_1469,Text_1469,C,Product_1470,2027-01-09,23.38,10
Store_1,Text_1470,Text_1470,A,Product_1471,2027-01-10,89.92,6
Store_2,Text_1471,Text_1471,B,Product_1472,2027-01-11,20.97,29
Store_3,Text_1472,Text_1472,C,Product_1473,2027-01-12,3.75,7
Store_4,Text_1473,Text_1473,A,Product_1474,2027-01-13,74.63,15
Store_5,Text_1474,Text_1474,B,Product_1475,2027-01-14,35.73,46
Store_1,Text_1475,Text_1475,C,Product_1476,2027-01-15,26.91,18
Store_2,Text_1476,Text_1476,A,Product_1477,2027-01-16,32.46,6
Store_3,Text_1477,Text_1477,B,Product_1478,2027-01-17,55.3,5
Store_4,Text_1478,Text_1478,C,Product_1479,2027-01-18,84.13,22
Store_5,Text_1479,Text_1479,A,Product_1480,2027-01-19,85.35,23
Store_1,Text_1480,Text_1480,B,Product_1481,2027-01-20,48.86,14
Store_2,Text_1481,Text_1481,C,Product_1482,2027-01-21,80.22,41
Store_3,Text_1482,Text_1482,A,Product_1483,2027-01-22,74.98,25
Store_4,Text_1483,Text_1483,B,Product_1484,2027-01-23,50.96,21
Store_5,Text_1484,Text_1484,C,Product_1485,2027-01-24,35.69,44
Store_1,Text_1485,Text_1485,A,Product_1486,2027-01-25,28.43,25
Store_2,Text_1486,Text_1486,B,Product_1487,2027-01-26,49.2,31
Store_3,Text_1487,Text_1487,C,Product_1488,2027-01-27,73.26,27
Store_4,Text_1488,Text_1488,A,Product_1489,2027-01-28,75.78,28
Store_5,Text_1489,Text_1489,B,Product_1490,2027-01-29,93.49,35
Store_1,Text_1490,Text_1490,C,Product_1491,2027-01-30,8.97,2
Store_2,Text_1491,Text_1491,A,Product_1492,2027-01-31,40.64,35
Store_3,Text_1492,Text_1492,B,Product_1493,2027-02-01,45.31,33
Store_4,Text_1493,Text_1493,C,Product_1494,2027-02-02,23.59,31
Store_5,Text_1494,Text_1494,A,Product_1495,2027-02-03,72.18,16
Store_1,Text_1495,Text_1495,B,Product_1496,2027-02-04,83.61,34
Store_2,Text_1496,Text_1496,C,Product_1497,2027-02-05,79.12,30
Store_3,Text_1497,Text_1497,A,Product_1498,2027-02-06,20.79,47
Store_4,Text_1498,Text_1498,B,Product_1499,2027-02-07,46.11,27
Store_5,Text_1499,Text_1499,C,Product_1500,2027-02-08,73.71,18
Store_1,Text_1500,Text_1500,A,Product_1501,2027-02-09,62.08,33
Store_2,Text_1501,Text_1501,B,Product_1502,2027-02-10,9.77,43
Store_3,Text_1502,Text_1502,C,Product_1503,2027-02-11,1.01,20
Store_4,Text_1503,Text_1503,A,Product_1504,2027-02-12,6.1,16
Store_5,Text_1504,Text_1504,B,Product_1505,2027-02-13,3.2,28
Store_1,Text_1505,Text_1505,C,Product_1506,2027-02-14,29.93,41
Store_2,Text_1506,Text_1506,A,Product_1507,2027-02-15,44.48,26
Store_3,Text_1507,Text_1507,B,Product_1508,2027-02-16,83.19,30
Store_4,Text_1508,Text_1508,C,Product_1509,2027-02-17,36.44,27
Store_5,Text_1509,Text_1509,A,Product_1510,2027-02-18,25.21,39
Store_1,Text_1510,Text_1510,B,Product_1511,2027-02-19,99.82,36
Store_2,Text_1511,Text_1511,C,Product_1512,2027-02-20,57.1,31
Store_3,Text_1512,Text_1512,A,Product_1513,2027-02-21,64.1,36
Store_4,Text_1513,Text_1513,B,Product_1514,2027-02-22,16.75,46
Store_5,Text_1514,Text_1514,C,Product_1515,2027-02-23,26.77,21
Store_1,Text_1515,Text_1515,A,Product_1516,2027-02-24,77.75,6
Store_2,Text_1516,Text_1516,B,Product_1517,2027-02-25,11.97,5
Store_3,Text_1517,Text_1517,C,Product_1518,2027-02-26,71.72,18
Store_4,Text_1518,Text_1518,A,Product_1519,2027-02-27,61.44,36
Store_5,Text_1519,Text_1519,B,Product_1520,2027-02-28,31.46,4
Store_1,Text_1520,Text_1520,C,Product_1521,2027-03-01,10.36,11
Store_2,Text_1521,Text_1521,A,Product_1522,2027-03-02,56.94,2
Store_3,Text_1522,Text_1522,B,Product_1523,2027-03-03,80.99,17
Store_4,Text_1523,Text_1523,C,Product_1524,2027-03-04,49.99,35
Store_5,Text_1524,Text_1524,A,Product_1525,2027-03-05,85.95,22
Store_1,Text_1525,Text_1525,B,Product_1526,2027-03-06,28.54,48
Store_2,Text_1526,Text_1526,C,Product_1527,2027-03-07,14.23,12
Store_3,Text_1527,Text_1527,A,Product_1528,2027-03-08,92.87,7
Store_4,Text_1528,Text_1528,B,Product_1529,2027-03-09,78.28,7
Store_5,Text_1529,Text_1529,C,Product_1530,2027-03-10,54.66,28
Store_1,Text_1530,Text_1530,A,Product_1531,2027-03-11,20.67,35
Store_2,Text_1531,Text_1531,B,Product_1532,2027-03-12,83.13,33
Store_3,Text_1532,Text_1532,C,Product_1533,2027-03-13,73.66,48
Store_4,Text_1533,Text_1533,A,Product_1534,2027-03-14,57.87,4
Store_5,Text_1534,Text_1534,B,Product_1535,2027-03-15,83.35,17
Store_1,Text_1535,Text_1535,C,Product_1536,2027-03-16,9.0,47
Store_2,Text_1536,Text_1536,A,Product_1537,2027-03-17,24.5,10
Store_3,Text_1537,Text_1537,B,Product_1538,2027-03-18,93.53,48
Store_4,Text_1538,Text_1538,C,Product_1539,2027-03-19,9.31,37
Store_5,Text_1539,Text_1539,A,Product_1540,2027-03-20,85.91,28
Store_1,Text_1540,Text_1540,B,Product_1541,2027-03-21,38.02,12
Store_2,Text_1541,Text_1541,C,Product_1542,2027-03-22,52.16,39
Store_3,Text_1542,Text_1542,A,Product_1543,2027-03-23,53.8,22
Store_4,Text_1543,Text_1543,B,Product_1544,2027-03-24,71.02,6
Store_5,Text_1544,Text_1544,C,Product_1545,2027-03-25,92.58,9
Store_1,Text_1545,Text_1545,A,Product_1546,2027-03-26,92.87,7
Store_2,Text_1546,Text_1546,B,Product_1547,2027-03-27,91.03,44
